ticker,headline,preview
SOL,"Crypto Trader Arrested Over Manipulating Mango Markets, Causing $110M In Losses - Bitcoin  ( BTC/USD ) , Tether Dollar  ( USDT/USD ) , USD Coin  ( USDC/USD ) , Solana  ( SOL/USD ) ","Avraham Eisenberg, a crypto trader, was arrested on Monday in Puerto Rico for using his ""highly profitable trading strategy"" to siphon off digital assets worth $110 million from the decentralized finance ( DeFi ) trading platform Mango Markets."
SOL,"Top Solana NFT Projects 'DeGods' And 'Y00ts' Leaving SOL, Switching To These 2 Blockchains - Matic Network  ( MATIC/USD ) , Ethereum  ( ETH/USD ) ","""DeGods"" and ""Y00ts,"" two of the top non-fungible token ( NFT ) projects on the Solana SOL/USD platform, have announced that they will be leaving the SOL ecosystem. The DeGods team will be switching to Ethereum ETH/USD, while Y00ts will migrate to Polygon MATIC/USD, both in the first quarter ..."
SOL,"This DeFi Token Soars 102% In 2022 Even As Bitcoin, Ethereum, Dogecoin Miss Out On Market Gains - AXS  ( AXS/USD ) , Bitcoin  ( BTC/USD ) ","As 2022 draws to a close, it is clear that decentralized crypto exchange's native token GMX GMX/USD is the biggest gainer, surging over 102% and trading at $45, as per Benzinga Pro data."
SOL,Solana Is Ready for a Big 2023,Solana had a disastrous 2022. But rapid growth in two key areas could lead to a much brighter 2023.
SOL,"A16z-Backed Helium  ( HNT )  Rallies 32%, Outperforming Bitcoin, Ethereum - Helium  ( HNT/USD ) ","Helium HNT/USD surged 32% on Wednesday, topping intraday gains and outpacing apex crypto Bitcoin BTC/USD, and Ethereum ETH/USD. What Happened: At the time of writing, HNT was trading at $2.14."
SOL,Could Solana Help You Retire Early?,The innovative crypto known for fast speeds and low fees also has some key risks.
SOL,Here's How Much You'd Have If You Bought Melania Trump's NFT During January Launch - Solana  ( SOL/USD ) ,"Melania Trump's Head Of State 2022 NFT collection is currently worth 2 Solana SOL/USD, since its launch in January. What Happened: On-chain data shows that the value of Melania's NFT collection has plummeted by over 100% since it was first launched at 382 SOL each at the beginning of this year."
SOL,"Why Dogecoin, Shiba Inu, and Solana Are Falling Today",Increasingly negative sentiment continues to hurt token prices.
SOL,Cramer Dubs Dogecoin And These 2 Cryptos 'Cons' As He Lambasts Crypto Again: 'Whole Thing Is Just Bottomless' - Dogecoin  ( DOGE/USD ) ,"Jim Cramer lambasted the cryptocurrency market, during his Thursday appearance on ""Squawk Box,"" referring to it as a ""ain't con."" ""The whole thing seems so bottomless that I don't know how to fathom it,"" he said. What Happened: Cramer characterized Ripple XRP/USD, Dogecoin DOGE/USD and Solana ..."
SOL,2 Cryptos Primed to Outperform Ethereum in 2023,Both Solana and Avalanche had very bad years in 2022. But these two Ethereum competitors could be breakout candidates in 2023.
SOL,"I Don't Want To Grow Up, Toys 'R' Us Has NFTs: Here Are The Details - Macy's  ( NYSE:M ) ","A leading toy brand is among the latest companies to explore the world of Web3. Here's the latest on the iconic Toys 'R' Us, which continues to find life after filing for bankruptcy in 2017. What Happened: Toy retailer Toys ""R"" Us is launching a new collection of NFTs based on its Geoffrey the ..."
SOL,Is Solana a Better Buy Than Ethereum In 2023?,These two cryptocurrencies could be moving in different directions.
SOL,"Crypto Analyst Says Litecoin  ( LTC )  Surge May Be Real Deal: 'Buy When It's Boring' - Litecoin  ( LTC/USD ) , Dogecoin  ( DOGE/USD ) ","A popular cryptocurrency analyst said that Litecoin's LTC/USD recent price surge is indicative of a massive breakout. What Happened: According to pseudonymous crypto analyst Kaleo, Litecoin's recent surge appears to be ""the real deal"" as it has been ""long overdue for a solid pump""."
SOL,"Solana, Shiba Inu Market Cap Shrinks Below This Dogecoin 'Relative' Amid Chaotic Market Conditions - SHIBA INU  ( SHIB/USD ) , FTX Token  ( FTT/USD ) , Litecoin  ( LTC/USD ) , Solana  ( SOL/USD ) , Dogecoin  ( DOGE/USD ) ",The market cap of popular cryptocurrency Solana SOL/USD and meme coin Shiba Inu SHIB/USD has slipped below that of Dogecoin DOGE/USD relative Litecoin LTC/USD.
SOL,Crypto Analyst Predicts Ethereum Could Drop 54% If This Firm Declares Bankruptcy - Ethereum  ( ETH/USD ) ,"A crypto analyst has predicted price targets for apex cryptocurrency Bitcoin BTC/USD, Ethereum ETH/USD and Solana SOL/USD, in the wake of FTX FTT/USD collapse."
SOL,"Bitcoin Shorts Hit 2-Year High, Ethereum Shorts Stack Up To $14M Following FTX Collapse: CoinShares - Bitcoin  ( BTC/USD ) , Ethereum  ( ETH/USD ) ","Institutional investors are increasingly betting on the declining price of Bitcoin BTC/USD and Ethereum ETH/USD, as the market slumps in the wake of FTX FTT/USD collapse, according to a CoinShares report."
SOL,"Why Ethereum, Solana, and XRP Are Falling Today","The crypto industry continues to deal with the fallout of FTX, which is having huge ramifications."
SOL,"Mark Cuban Losing Faith In Crypto? 'Shark Tank' Star Unfollows Uniswap, Solana, MetaMask And Others On Twitter - Bitcoin  ( BTC/USD ) , Ethereum  ( ETH/USD ) ","Dallas Mavericks owner and investor Mark Cuban on Sunday unfollowed several cryptocurrency-related accounts on Twitter, triggering fears that he might be losing faith in the sector."
SOL,Can Bitcoin Reach $1 Million?,"One-million dollars isn't an impossible hurdle for a cryptocurrency like Bitcoin, but it's definitely a stretch and not particularly likely."
SOL,Why Crypto Was Down Big This Week,The fallout from FTX isn't over yet.
SOL,"Tether Says Crypto Exchanges Disabling USDC, USDT Transactions Over 'Heavy Connections With FTX, Alameda, Solana' -  ( USDT/USD ) , USD Coin  ( USDC/USD ) ","Multiple exchanges disabled deposits and withdrawals for Solana-based Tether USDT/USD and USD Coin USDC/USD on Thursday. What Happened: Tether, in a blog post, said, ""the move to suspend USDT deposits on these exchanges is likely just due to the heavy connections between FTX FTT/USD, Alameda, and ..."
SOL,"Binance Temporarily Suspends USDT, USDC Deposits On The Solana Blockchain, Resumes Later - USD Coin  ( USDC/USD ) , Solana  ( SOL/USD ) ","Cryptocurrency exchange Binance on Thursday temporarily suspended deposits of the stablecoins USDC USDC/USD and USDT USDT/USD on the Solana blockchain ""until further notice,"" but resumed a few hours later."
SOL,My Top Growth Cryptos to Buy Now,The opportunities in crypto haven't been this good in years.
SOL,"Why Ethereum, Solana, and Dogecoin Are Falling Today",Cryptocurrencies continue to struggle after FTX filed for bankruptcy last week.
SOL,"'That's What Ended Up Breaking It': Vitalik Buterin Tells What Broke FTX, Why Solana, Ethereum Didn't Fail - Ethereum  ( ETH/USD ) , Solana  ( SOL/USD ) ",Ethereum co-founder Vitalik Buterin took a dig at FTX chief Sam Bankman-Fried over his donations to political leaders and said donating large amounts to politicians is what ended up breaking the cryptocurrency exchange.
SOL,"Should You Buy Bitcoin While It's Still Below $20,000?","In the wake of FTX's collapse, Bitcoin fell below the $16,000 mark. But it could be ready for a comeback soon."
SOL,"The FTT Debacle: Want To Cash In? Here's What Experts Said After Binance Selloff - BNB  ( BNB/USD ) , Cardano  ( ADA/USD ) ","A day after Binance BNB/USD CEO Changpeng Zhao revealed he would offload all the FTT tokens in the company's kitty, FTX's native token FTT/USD nose-dived about 35% and made a low of $15.56, from a high of $23.15 it had made over the last 24 hours. FTT is currently trading at $17.20, down about 23%."
SOL,FTX Token and Solana Continue to Slide as Cronos Bounces Back on Monday,The fallout from FTX's bankruptcy is far from over.
SOL,"Ethereum Investors Keep Accumulating Despite Market Uncertainty, FTX Collapse - Ethereum  ( ETH/USD ) ",Ethereum ETH/USD is seeing its user base accumulate and its adoption grow despite the ongoing market turmoil caused by the bankruptcy of major crypto exchange FTX. The number of addresses holding at least 0.1 ETH - equivalent to about $128 at the time of writing - reached a three-month high of ...
SOL,"Binance, Ethereum Dogecoin Rebound After Binance's CZ Declares 'Industry Recovery Funds' To Ease FTX Ripple Effects - Bitcoin  ( BTC/USD ) , Ethereum  ( ETH/USD ) , Dogecoin  ( DOGE/USD ) ","Binance CEO Changpeng ""CZ"" Zhao's latest announcement on Twitter has triggered a rebound in the prices of Bitcoin BTC/USD, Ethereum ETH/USD and other cryptocurrencies."
SOL,"Solana-Based Serum May Have Been Compromised During FTX Hack, Fork Efforts Underway - Solana  ( SOL/USD ) , Serum  ( SRM/USD ) ","Serum SRM/USD, a decentralized exchange software built in the Solana SOL/USD ecosystem, may have been compromised when the hacking of bankrupt FTX occurred on Saturday. FTX announced that the exchange had been hacked on its official Telegram message."
SOL,"'Fiat, Debt, Bitcoin, Merit' Jimmy Song Sings Praise Of Apex Crypto At LaBitConf 2022: Interview - FTX Token  ( FTT/USD ) , Bitcoin  ( BTC/USD ) ","The 10th annual Latin American Bitcoin & Blockchain Conference ( LaBitConf ) 2022, on Nov. 11 and Nov. 12 in Buenos Aires, Argentina, offers a bright light of optimism amid a harsh crypto winter. The event offers presentations by more than 120 international speakers, including Elizabeth Stark, ..."
SOL,"'That's What Ended Up Breaking It': Vitalik Buterin Tells What Broke FTX, Why Solana, Ethereum Didn't Fail - Ethereum  ( ETH/USD ) , Solana  ( SOL/USD ) ",Ethereum co-founder Vitalik Buterin took a dig at FTX chief Sam Bankman-Fried over his donations to political leaders and said donating large amounts to politicians is what ended up breaking the cryptocurrency exchange.
SOL,"Solana Might Be Tanking Right Now, But Here's Why It's Still a Long-Term Buy","As a result of the crypto crash, Solana fell more than 30% in a 24-hour period. What comes next for this former high-flying crypto?"
SOL,$600M In Crypto Mysteriously Flow Out From FTX Wallets As Exchange Potentially Hacked - Ethereum  ( ETH/USD ) ,"More than $600 million in cryptocurrency mysteriously vanished from the wallets of the bankrupt exchange FTX. In the aftermath, FTX on its official Telegram channel announced that the exchange had been hacked and advised users not to install any new updates and to delete all FTX apps."
SOL,"FTX Is Dead, Solana Is Not: SOL Sees Positive Volatility As Community Concurs Sam Bankman-Fried 'Is Not Solana' - Solana  ( SOL/USD ) ","Solana SOL/USD rallied as much as 25% earlier today, though overall market volatility resulted in the coin falling into the loss territory instead."
SOL,Why Bitcoin Gold And Solana Are Trading Lower Again - Solana  ( SOL/USD ) ,"Bitcoin Gold BTG/USD and Solana SOL/USD are trading lower by some 3.30% to $14.45 and 4.55% to $15.42 Friday afternoon. Several altcoins are experiencing ongoing, marked weakness and trading lower after crypto exchange FTX commenced Chapter 11 proceedings."
SOL,Binance's CZ Slams Reports Binance's Reserves Are Full Of Its Own Tokens: 'Numbers Are All Wrong' -  ( USDT/USD ) ,"Binance CEO Changpeng Zhao on Friday came down heavily on a report the cryptocurrency exchange holds $74.6 billion in tokens, out of which nearly 40% are its own stablecoin BUSD BUSD/USD and native coin BNB BNB/USD."
SOL,"How CoinFlip Bitcoin ATMs Are Onboarding New Users To Web3 Throughout The Crypto Winter - FTX Token  ( FTT/USD ) , Bitcoin  ( BTC/USD ) ",More major disappointment and failure has beset the crypto space this week. Sam Bankman-Fried was once the wunderkind of Web3 until a public statement on crypto regulation put him out of the good graces of the majority of the blockchain community.
SOL,The Real Winners Now That This Big Tech Company Is Bridging Web2 and Web3,Big tech and crypto typically haven't mixed well -- until now.
SOL,"Why Bitcoin Cash, Ethereum Classic, Litecoin, Polygon  ( MATIC ) , Shiba Inu And Solana Are Soaring Higher Thursday - Ethereum Classic  ( ETC/USD ) , Bitcoin Cash  ( BCH/USD ) ","Bitcoin Cash BCH/USD, Ethereum Classic ETC/USD, Litecoin LTC/USD, Polygon MATIC/USD, Shiba Inu SHIB/USD and Solana SOL/USD all spiked higher on heavy volume during U.S. pre-market trading and are trading around session highs Thursday afternoon."
SOL,Bitcoin Craters 15% After Binance Bails on FTX -- Is the Market Overreacting?,The crypto industry seemed to unravel today after Binance walked away from its planned purchase of the large crypto exchange FTX.
